id,name,historical_booking_count,genre_count,has_musicbrainz_id,has_genre_data,has_lastfm_audience_data,has_artist_popularity
artist_5ce9b825ea96518aae3d62e25c72d18e,Slim Thug,1,2,False,True,False,False
artist_c39ef0187851508bb1be2bdb323c5cb4,Sloppy Jane,1,2,True,True,False,False
artist_d81212af272258bc88e0ea703e413111,Slow Animals,1,0,False,False,False,False
artist_8483d6c6863556f581d3b99fb2cca742,Slow Magic,1,4,False,True,False,False
artist_8bdd640a88c451a38c6be2d6c7f89258,Slowhole,1,0,False,False,False,False
artist_5c40010f900a5850bc11741dcc180d8a,Sludge Mother,1,1,False,True,False,False
artist_5255d5fd3dc753b880f49fe5c43aec57,Smokey Brights,1,2,False,True,False,False
artist_db96e9f3db9f53e197e97ab95e8eec09,Sn8ke,1,0,False,False,False,False
artist_0a5b5d1348c055ca8088541c1a273f08,Snakes Of Russia,1,6,False,True,True,True
artist_aa038789ee2555bc9f93b18cd2ed0d40,Snorkeler,1,0,False,False,False,False
artist_193aabbe4e5454d6a3aa05d0bcd39628,Snow Strippers,1,1,False,True,False,False
artist_3ec6334f231e552ebb51037e4adfdfb0,Snow Tha Product,1,2,False,True,False,False
artist_b411831ba1f554aa837272c8409f9b1a,So Fetch -- 2000's Dance Party,1,1,False,True,False,False
artist_64882525179e5c7394803e42743045d1,So Near,1,0,False,False,False,False
artist_7dd5c7f29e8351289d9dfe3896beb59e,SoFaygo,1,1,False,True,False,False
artist_cc1d2147d7c75ab6afe9ecdbec05c6fc,Soap Box Derby,1,0,False,False,False,False
artist_e90ce00e213b57e6ac01327ea84d6da9,Sobs,1,2,False,True,False,False
artist_380f6420c9c55b2eb09b6137a83792cb,Soft Blue Shimmer,1,2,False,True,False,False
artist_3a5d9bfcbee1543ea374a920ae35b6d4,Soft Spot,1,2,False,True,False,False
artist_ea80cbe0985e5e9ba3dbb0c45de826bd,Sofya Wang,1,2,False,True,False,False
artist_10a403ccb1c7526c9fd984e9eb1cd778,Sol ChYld,1,1,False,True,False,False
artist_e101f43fde1651469a27165b31882909,Solar Federation,1,0,False,False,False,False
artist_d7ce529fd8c65a0cbc221f67a79c1f33,Somebody's Type,1,2,False,True,False,False
artist_3d4ebba0caa95891863edba94ce28eb8,Somebody’s Type,1,0,False,False,False,False
artist_8f3d5e229e0a5505a3a888d898125cf1,Son Little,1,5,False,True,False,False
artist_21d53725d80c51e585ce5f5067677df2,Son of Son,1,1,False,True,False,False
artist_b331e18488235493ba015a46e2ea6a08,Sons and Heirs,1,0,False,False,False,False
artist_b1d67483cfbc5f458caeb0dff04a2f7b,Sophie's Body,1,2,False,True,False,False
artist_e87b5fa885c15dd5bc9ed219d2d578d0,Soraya,1,2,False,True,False,False
artist_e5694ce2186b51df9485db3b6f3ebea5,Soundwaves,1,0,False,False,False,False
artist_1a90ac0f35f8546ba3de9ab22744b83d,South Central Skankers,1,2,False,True,False,False
artist_6b2b72d0b2cb58db812874d786945ba6,Southern Culture On the Skids,1,7,False,True,True,True
artist_9e9bc385377d5259bca382508fd16515,Space 92,1,1,False,True,False,False
artist_ea8b8ac7cc5f5e40965b47d6bd60204f,Space Kamp,1,1,False,True,False,False
artist_2dcf248f647559a9826fbb9b7901a4ed,Sparta,1,2,False,True,False,False
artist_71af5706b5de574894852c771b233691,Spineshank,1,7,False,True,True,True
artist_0cea0a4d125f518ab00963bb60c8ed20,Spite Fences,1,2,False,True,False,False
artist_c4a440ddaeb052a88646db14234d84ed,Spunk,1,1,False,True,False,False
artist_b02325853b325e7cbbf6b3e85fc052f2,Squiggler,1,0,False,False,False,False
artist_d30419b3b0fe5b7fa6da77fa10b0b602,St. Vincent,1,2,False,True,False,False
artist_8b7268a9341f59bbb1408cd57df02cdb,Staind,1,2,False,True,False,False
artist_49873b7656dd5bffa3d944d39362cb98,StanWill,1,1,False,True,False,False
artist_cf5f8b7e075c510bbb3daabbb7184e50,Stanley Simmons,1,2,False,True,False,False
artist_df0d399c004b5881b492bfb139d83d4f,Star Card,1,0,False,False,False,False
artist_9e03b29c89d25742af59bf3f7abad8ef,Star Moles,1,0,False,False,False,False
artist_577be0dc826157929d76eaeb3c67580e,Starchild & The New Romantic,1,1,False,True,False,False
artist_a94315a47fba536bb9b6aa35bd537cd1,Starjunk 95,1,1,False,True,False,False
artist_f063bd3f353b5694a43a9628a6c33d3c,Start Making Sense,1,0,False,False,False,False
artist_ea393b33d5605516835383eeb4fa16a6,Start Making Sense (Talking Heads Tribute),1,1,False,True,False,False
artist_caabcb5ad3925941bf71bd89993f4f7c,State To State,1,2,False,True,False,False
artist_f739759d77ae5782bd9eb5968e646f7f,Steal Your Peach Band,1,0,False,False,False,False
artist_dcf261de8ede5e9b88e3bd16e534bebc,Steep Canyon Rangers,1,5,False,True,True,True
artist_e8a8b65ecebb58e6956e20301d501af6,Stefan Weiner,1,2,False,True,False,False
artist_52328c919aea5670b008cc337da5ddc7,Stella & the Rockets,1,2,False,True,False,False
artist_ea62d85c32ed50ab9c8f0d562e509a58,Stello,1,0,False,False,False,False
artist_16ced243c1365c0ab74c01438f230dd6,Steph Strings,1,2,False,True,False,False
artist_3119d5c40ad9566cbaae6888d8d9de9f,Stephanie Mills,1,1,False,True,False,False
artist_fd9a0fdd09d85378949778b976c2df72,Stereosity,1,2,False,True,False,False
artist_360fef424a4c518d83968839838bedba,Stetsasonic,1,2,False,True,False,False
artist_a7291dcc958950fa8fc6101b4c284f39,Steve Aoki,1,3,False,True,False,False
artist_a75fc6b04a945045b8898e02d75f2fee,Steve Forbert,1,2,False,True,False,False
artist_9cde303bc4835737b60928b5f217ada9,Steve Martin,1,1,False,True,False,False
artist_6118e0cb512a54a88dd872d1c2873739,Steve Martin & Martin Short,1,4,False,True,True,True
artist_98dbf6c0d0b15c3b8ed2a0679750e2c5,Steve Poltz,1,2,False,True,False,False
artist_b19e3ea2f1f759a2a186c3c9f25e4007,Steven G,1,2,False,True,False,False
artist_0d0ea1abd9535bbbbcefb66bff5b0d92,Still Remains,1,2,False,True,False,False
artist_e5afb56383fc518081d1f5e2b070306b,Stoney LaRue,1,1,False,True,False,False
artist_9d14f6aa50fc582d8de1f21581bedd1a,Stony Kill,1,2,False,True,False,False
artist_aeb42a84ef78519db2019d07dfeea91c,Styx,1,3,False,True,False,False
artist_b56102bdc2c35122af53bfe0ac0c4639,Subfuse,1,2,False,True,False,False
artist_841ef55892a8557bbd0437a088bd7aa9,Subtronics,1,1,False,True,False,False
artist_a48d0f4be4b35accb39bfa27600c8e71,Suicidal Tendencies,1,2,False,True,False,False
artist_80c85986de2b5e52bd7c4997a7869302,Suicideyear,1,2,False,True,False,False
artist_90efd004625955e6b5ce6a9f8acd441f,Sun Casino,1,2,False,True,False,False
artist_8a6f9985bbe858aeb8cb937f8789d62c,Sunburst,1,0,False,False,False,False
artist_04f2ae354590555294a78b30fb8ec5c2,Sunday Artist,1,2,False,True,False,False
artist_5aa5ed7f1fcd56229fe7449285692110,Sunday Saari,1,1,False,True,False,False
artist_367c8aa549bf5b9d9bfcf9aee4ba7f1a,Sunday Sauce,1,1,False,True,False,False
artist_ce072dc3dcb55a6787470d8f09e0e9e4,Sunday Static,1,1,False,True,False,False
artist_034119d0628c5349ba05f7dec3e29081,Sunny Day Real Estate,1,2,False,True,False,False
artist_fbc6c215971f5018bb683faff33b7833,SunrYse,1,1,False,True,False,False
artist_8d4cb1ac0f2a5f72ad9d5e4646dc27b1,Sunset Rollercoaster,1,2,False,True,False,False
artist_39ac77728fd85c6ba32c93bdf762c26a,Sunset Rollercoaster (落日飛車),1,1,False,True,False,False
artist_2a958a9468575aeb990086abda7f7069,Super Diamond,1,2,False,True,False,False
artist_62dd0f46edbf5a05a450eda3e317b3cd,Supernova,1,1,False,True,False,False
artist_e52c03069df357a18851f4cc1b85a08e,Supersonic,1,1,False,True,False,False
artist_46dd659aa23f59cea7909e946dbf8124,Susanna Hoffs,1,2,False,True,False,False
artist_a7f0fc717a015f2ebf4a3b674062d577,Suzy Jones,1,0,False,False,False,False
artist_dbbf084f82c853d2b680cf541840f546,Svdden Death,1,2,False,True,False,False
artist_fe73ab90c80c51158fedbdd4912674f2,Swamp Dogg,1,1,False,True,False,False
artist_8a379dac0eb659b2bbfb11b4702e4ad8,Swapa,1,1,False,True,False,False
artist_460cecc879f25d7cb3f419f06434d23f,Sweet Talk,1,2,False,True,False,False
artist_bcfa1a0611b85515ae659b0122f49662,Swimming Paul,1,1,False,True,False,False
artist_7eabc251a2a8546a8364ae34c55e24de,Sword,1,0,False,False,False,False
artist_cade19dab3305765a0902541c7e50ad8,T.I.,1,4,True,True,False,False
artist_e2eb1b6435b150408b9d18f21b50e068,THOT SQUAD,1,1,False,True,False,False
artist_0d336ce9d261590d94cc6b690ceb337e,THRICE,1,3,False,True,False,False
artist_686bf938b01d5a79b36fb3d5f67a8af2,TLC,1,5,False,True,False,False
artist_f0db00633b01548f96b3e918575be62a,TOKiMONSTA,1,2,False,True,False,False
artist_9e2605a87a7b5841aacd05f58e0978b4,TORTURETWINN,1,1,False,True,False,False
artist_6140a9e95d7c56d1ae0024a62cd6fa55,TWINS,1,2,False,True,False,False
artist_25afdd8b8f645bdc8fa470c9b930064d,Tabasco Birds,1,2,False,True,False,False
artist_2b9fe63dc5125c45a3367bdce1c88d9e,Tacos and Tequila Festival,1,0,False,False,False,False
artist_f3bb3be3071e5330aa97535945014b1a,Taiki Nulight,1,1,False,True,False,False
artist_87ebccb4a5aa5563a00e78c0a428bfc4,Taisha Estrada,1,0,False,False,False,False
artist_e8485275454c5b8380d4d242633d9a5c,TajMo: The Taj Mahal & Keb' Mo' Band,1,1,False,True,False,False
artist_0f7feeb0c44254c5bf3fb1917ab2acb9,Tall Juan,1,2,False,True,False,False
artist_6b1d036a047c5ba5a394fa6f54bf4f06,Tamar Braxton,1,1,False,True,False,False
artist_38597d089639545687f99b0c597d66f0,Tamia,1,1,False,True,False,False
artist_6f52f6124dfe566fb92515dffed48de9,Tank and the Bangas,1,3,False,True,False,False
artist_87ffeb2f765c5717b7c43371ea704d40,Tanzen,1,2,False,True,False,False
artist_a2e04265df4d5393b46b4160abd6d189,Taxi,1,6,False,True,True,True
artist_b5d9bf11bf615c7b8f78a7ddab1fd97d,Taylor Dayne,1,2,False,True,False,False
artist_9cc044b946d959a09b7be1a84bd975d9,Taylor Iman Jones,1,1,False,True,False,False
artist_b063b196f42d55678e966278564dfbd6,Tayy Tarantino,1,1,False,True,False,False
artist_e46008e4d33c5dfeb1645de03c118cb5,Tchami,1,2,False,True,False,False
artist_af853ac72d5f5626992071cbad9ff689,Teddy Mailer,1,2,False,True,False,False
artist_0fb8de3d21e957af96605a1b3060ac17,Teen Mortgage,1,7,False,True,True,True
artist_581a65d217245996a30d917388d609ca,Ten - Pearl Jam Tribute Band,1,0,False,False,False,False
artist_4d923deed693595aa9044969b7bd2417,Tenille Arts,1,1,False,True,False,False
artist_a7c5e3fb6b1c5179b7e73836d53ee995,Teramaze,1,0,False,False,False,False
artist_b9b6b41aee635b41988c82d9049091bf,Tesla,1,6,False,True,True,True
artist_4c4d571ff5f25d1aa80d537da6971f41,Test artist,1,1,False,True,False,False
artist_212212b651ab5ef7a06aa1c187426ede,Texino,1,2,False,True,False,False
artist_ead9d4a8f09351249147a866156bc5eb,That Graduate,1,2,False,True,False,False
artist_95feddfd218b5576ae73db8d0d661f50,The Academy Is,1,2,False,True,False,False
artist_f501d1ecdf0e51b1b82df1a817377f67,The Alchemist,1,1,False,True,False,False
artist_dacb5649a4ae5fdf920014db3002c865,The Arcadian Wild,1,4,False,True,False,False
artist_109fb15fd47853ca8f02845885bbd08a,The Association,1,2,False,True,False,False
artist_5d68e70a08fb5bce81320031f8883923,The Asteroid No. 4,1,2,False,True,False,False
artist_8ee7bdd6291e5cc4b7fcb345e76c5688,The Audacity,1,2,False,True,False,False
artist_6f3a3e78de925630b9e39739f9dd4bb9,The Australian Pink Floyd Show,1,1,False,True,False,False
artist_dea9b9020b7d566e8b20454a9d74056e,The Bad Plus,1,1,False,True,False,False
artist_82d77f41bfe35fd58026e7030a91c2b8,The Barons,1,0,False,False,False,False
artist_a5adaa1f935854d8bd16dd24c805eef7,The Beach Boys,1,2,False,True,False,False
artist_b807872be0185b2ba60ade063e19c068,The Beths,1,2,False,True,False,False
artist_a523616de7af5adcba8af83ad2a9bc43,The Black Crowes,1,2,False,True,False,False
artist_f0770a5d011156449cc1ddd51a32a880,The Black Heart Procession,1,2,False,True,False,False
artist_c815ebee867454e587d5c8930d03614c,The Blue Drivers,1,1,False,True,False,False
artist_7898d68cb4e35a28b156f5309eb1641e,The Bluff,1,2,False,True,False,False
artist_30e235b1feba5c42bcb421adf126d09f,The Body,1,2,False,True,False,False
artist_7951fcc1133254b1b0c06316027a73b2,The Brothers Comatose,1,4,False,True,False,False
artist_1fa6afd9fb6c5584acd7ea54aeae1877,The Brudi Brothers,1,0,False,False,False,False
artist_7505779fbd645dc49422aa5ec97b557c,The Burning Hell,1,3,False,True,False,False
artist_f35b009dd7095178b7a5cba519faa9a5,The CFR,1,2,False,True,False,False
artist_6c2f7c4c8208534c9ccbde6ff4271ccb,The Calling,1,2,False,True,False,False
artist_060a124ab2d65d40ac2d8d568000d2cc,The Charities,1,2,False,True,False,False
artist_c95dc06536955e929dbbb3bea676d150,The Charlatans,1,2,False,True,False,False
artist_3e207f824c4e5a878655702eeee1dbd3,The Cheats,1,0,False,False,False,False
artist_e25a22ec8ef15fe59f763b056ff96dc7,The Citie,1,1,False,True,False,False
artist_9b9363b68bf455b0b83a12a7c27ec675,The Concert: A Tribute To ABBA,1,2,False,True,False,False
artist_f7d1353c753950b7874a45220d5ff32c,The Convalescence,1,2,False,True,False,False
artist_d35a45f975945a45a097028a472945e1,The Coral Reefer Band,1,2,False,True,False,False
artist_2b06053925265de0bdc38a7c66e7f380,The Cowsills,1,2,False,True,False,False
artist_0c988b02b14a56acb216e8bb0920363e,The Crane Wives,1,2,False,True,False,False
artist_fc28820561a352e08b057aa4e8462573,The Damn Torpedoes - Tom Petty Tribute,1,0,False,False,False,False
artist_a69c0820a7765f7e9c499c87aba44ae9,The Dealers,1,2,False,True,False,False
artist_7caeb7707e37581b90aaa2ce0d0d1097,The Del McCoury Band,1,0,False,False,False,False
artist_9538001f46c95b93ba79e2888bf05cba,The Dirty Guv’nahs,1,1,False,True,False,False
artist_6cff0c4af0ed598bb259a683e4b64d4c,The Discussion,1,2,False,True,False,False
artist_325ffffb2985558bbf7a1c28230108f4,The Doobie Brothers,1,4,False,True,False,False
artist_09c236cbc2e3584881a92f561c7f4c13,The Drowns,1,2,False,True,False,False
artist_47330a77fbe95678816088948e9f0b44,The Final Agony,1,0,False,False,False,False
artist_84e0db85d2e0502b90fb73c55aeb2561,The Fortunes,1,2,False,True,False,False
artist_009972e94de0545fa25b0e1467455f15,The Freddy Jones Band,1,1,False,True,False,False
artist_bacede4177415d129bbff0645f0d4ee3,The Front Desk,1,2,False,True,False,False
artist_ec51677e2d1256b1af4bf088f94e37fe,The Gathering,1,2,False,True,False,False
artist_006e0ffdc5865e57b1d1e1ee9c7a2d1c,The Georgetown Orbits,1,6,False,True,True,True
artist_5acdb2cbe8135760b234bcb65f1ecf8e,The Get Up Kids,1,4,False,True,False,False
artist_48fa1a9b33e55112bc2fe7802d2075d6,The Goons,1,0,False,False,False,False
artist_fc3f34ca6486590c9385e687023bac7f,The Handsome Devilz,1,2,False,True,False,False
artist_0ad3d83b5e26506290123acb94b1414d,The Head And The Heart,1,1,False,True,False,False
artist_3dc5f8d88c8e50d4acaf6cc12de981e5,The Hell,1,2,False,True,False,False
artist_7ed5db271f4e56b2a85145c94f32a1c8,The Hip Abduction,1,1,False,True,False,False
artist_e716ed0866c55c5ca1b028e81d48307e,The Home Team,1,1,False,True,False,False
artist_ef5aa47a2d985940bcb68b5f46df220b,The Infamous Stringdusters,1,6,False,True,True,True
artist_6f478a63ed405daa8dca88aaf4fc56bb,The Inspector Cluzo,1,2,True,True,False,False
artist_1377d5d6ef75569285d499c8bcf70923,The Isaacs,1,2,False,True,False,False
artist_7ff701886c4a5a04ba2e4f383fdcc29c,The Jellies,1,0,False,False,False,False
artist_dbdea517b8dc5e56aca5717545adc242,The Joshua Tree,1,0,False,False,False,False
artist_952a9cedc58d55b3b7823e629382c207,The Kenny Wayne Shepherd Band,1,2,False,True,False,False
artist_cc18af6ec04d531f9317491c260dcd46,The Knocks,1,2,False,True,False,False
artist_a6f66014932d58788f9831578acffd1e,The Lady of Rage,1,2,False,True,False,False
artist_cc12fe3b546b5203a436cb1445082c39,The Long Players,1,1,False,True,False,False
artist_a6c41f0f426354b289583625537c92a9,The Lox,1,3,False,True,False,False
artist_e9f017c64c405c49940e2a20e6183feb,The MAKs,1,0,False,False,False,False
artist_125dd64e26875a24b933c12326e04c46,The Main Squeeze,1,1,False,True,False,False
artist_004da762b32c59cab7f5b8f325329c3e,The McCrary Sisters,1,2,False,True,False,False
artist_b89b56b3e9e950329a7a5519fc709643,The Meeting Places,1,2,False,True,False,False
artist_9af97f295b78553db9cdcd77b39fcf0a,The Mike Macchia Band,1,0,False,False,False,False
artist_ff430d5edc5d50fab83288896a33cd2e,The Montvales,1,2,False,True,False,False
artist_d126cffb57665715905e3e0d72a9c8a1,The Murder Junkies,1,2,False,True,False,False
artist_b95c7bfb733b50e4921423ad10568f2a,The National Reserve,1,2,False,True,False,False
artist_4795ae1bccf3558ca164937d875096e2,The Normas,1,2,False,True,False,False
artist_7f316007c44d5032b5845f4ec4406db8,The O'Jays,1,1,False,True,False,False
artist_d28b32eb10f25c75976d9ac925ecee27,The Obsessed,1,6,False,True,True,True
artist_9d3f7352752c563b9363849b6acda23b,The Ocho,1,0,False,False,False,False
artist_dc7e25b365415003b1771d17a66286b0,The Official XXL Freshman Live Concert,1,2,False,True,False,False
artist_5ded1cce507c50f4bf324d2358b08ce5,The O’Jays,1,2,False,True,False,False
artist_d111d26317aa5ed8938a788e4327b2f4,The Paranoyds,1,2,False,True,False,False
artist_c66c06c8fa135f7f9c9a7c1ca02e989c,The Philharmonik,1,2,False,True,False,False
artist_12878d82778d5ae0aff59af81d6204eb,The Prodigy,1,3,False,True,False,False
artist_fd769293e16f538999e166aed025610d,The Pussycat Dolls,1,2,False,True,False,False
artist_ca5f130b1cce5a56994b933865ea782c,The REMakes - REM Tribute,1,0,False,False,False,False
artist_d9b7ae1194ef5b20adccd46d4d82ccf5,The Regulars,1,1,False,True,False,False
artist_a80d1236124658f8b039813dda395b01,The Remnants,1,2,False,True,False,False
artist_3b260020f8735cfb8099a6afd7073b6b,The Reticent,1,0,False,False,False,False
artist_45e85447f99852c3af4622ba88b2b5e6,The Reverend Horton Heat,1,3,False,True,False,False
artist_fe51e87aa23d5adaab59d3b77a1da768,The Rock and Roll Playhouse,1,2,False,True,True,True
artist_96d2715477995a1bbfdcf21627b42087,The Rocky Horror Picture Show,1,2,False,True,False,False
artist_f8300df279ec5773aa7d5a47708aac85,The Romantics,1,5,False,True,True,True
artist_8299b24bc67756adb89950c92b4d8607,The Samples,1,2,False,True,False,False
artist_569cabae438f55babed517722be1a25e,The Selfless Lovers,1,2,False,True,False,False
artist_cd568ae47e4a5605993087f5039a8b59,The Seven Wonders – A Tribute to Fleetwood Mac,1,1,False,True,False,False
artist_dd249b10d8305fe7ba319535ab33322b,The Sewing Club,1,1,False,True,False,False
artist_a37b5313deb950a1b84d41e7817d1b0f,The Smiths Tribute NYC,1,2,False,True,False,False
artist_e37846f9670355c3ae23d7cced85c08d,The Smokes,1,1,False,True,False,False
artist_910f8362c3605ad796e6dbd75d7f2caf,The Spectrophiliacs,1,2,False,True,False,False
artist_3150ac5d92035fc5ac903b0d59b2a48b,The Spinners,1,1,False,True,False,False
artist_182711bcf0a15909b55601051e0900f3,The Sundogs,1,2,False,True,False,False
artist_b037b8d02e8d5e0e861882ba8f2296ff,The Sword,1,1,False,True,False,False
artist_50264689b9585adf99d760fb5f4291cc,The Taj Motel Trio,1,2,False,True,False,False
artist_8b45e7723f17527bbbe12d393945e606,The Taylor Party: Taylor Night,1,2,False,True,False,False
artist_853c7929888e52c88f1cda3a1440f7fb,The Tear Garden,1,4,False,True,False,False
artist_41e0adb6fee55d81863b0a024c00555d,The Troggs,1,2,False,True,False,False
artist_1270be1918fa5d418ad63609e13dda7e,The Uncommons,1,0,False,False,False,False
artist_f934207f9c315e149ac0a2d288388379,The Unusual Suspects,1,0,False,False,False,False
artist_74c2a9cb89465889bc52f7e1f0d0c203,The Vigodas,1,2,False,True,False,False
artist_0f41caa156d65390a9d9a7906412ce2a,The Vogues,1,2,False,True,False,False
artist_763bab775518581498987b330207fc16,The Voyager,1,0,False,False,False,False
artist_2b127890b39850cbaa25d223c7504038,The Waco Brothers,1,2,False,True,False,False
artist_2326943aafbe51929929502cef2754ad,The Wankers,1,1,False,True,False,False
artist_3c34f7f9aef4523abe60da293284797b,The War And Treaty,1,4,False,True,False,False
artist_64cfe8a355a054629bf48d537de2ce98,The Waywords,1,2,False,True,False,False
artist_8b1662e97707591d82c9516c525aa2be,The Weeks,1,2,False,True,False,False
artist_d702018a5a3e5b7098a01f116d895a72,The Wilder Blue,1,2,False,True,False,False
artist_8e34e1fc7d445aceb2bd17d35524b76a,The Women’s National Hockey League,1,1,False,True,False,False
artist_785fc1be9cd650c1a98afebe7f3c4d4c,The Yawpers,1,2,False,True,False,False
artist_df09a37d73845bc18241d20074816201,The Zeros,1,2,False,True,False,False
artist_1dae658523535e4e9d2a8948cedaa33b,The Ziggurat,1,0,False,False,False,False
artist_68922d90816e55c8b5d21cd2bc33dcac,Them in Uniform,1,0,False,False,False,False
artist_05be523b641e52c889aa352254937dad,Theo Kandel,1,1,False,True,False,False
artist_b7cc1f646b845b23bbfeda10016f3ae6,Thievery Corporation,1,1,False,True,False,False
artist_3b133bb5047a51f7b1d0f947a2b32362,Threshold,1,2,False,True,False,False
artist_8c58d4cb9fc156f4a4649c61be0add12,Thunder Club,1,0,False,False,False,False
artist_1593f7d2e2a85a0c8077064e4ec6b0a1,Thurston Howell,1,0,False,False,False,False
artist_5176fb02741053339da90160e179c428,Ti Steele,1,1,True,True,False,False
artist_2281cd26eb0b56edaab57e4a08023192,Tiffany Stringer,1,5,False,True,True,True
artist_46a7a521ac1b5bdd88f6dd89bc629a01,Tink,1,1,False,True,False,False
artist_753cb273b50a586c9e97a5dedbcff0f9,Tiësto,1,2,False,True,False,False
artist_2d2f2c4b361757d59e3d8e7ab163f62f,Toad the Wet Sprocket,1,3,False,True,False,False
artist_567b33cd53795f908ea6b33c5cb8d6b0,Todd Edwards,1,1,False,True,False,False
artist_7cb1c2ad75875c0d97dced2e778b0bb1,Tom Marsi,1,1,False,True,False,False
artist_49eb68d9512c509183762c25ea617730,Tom Morello,1,2,False,True,False,False
artist_d2adf23913dc51f39ac996b964d0609b,Tom Scamell,1,2,False,True,False,False
artist_e2689b0b77705156b88ffe7ffbc23414,Tom Siletto,1,2,False,True,False,False
artist_bb7181ece04755db92fc3892b58aaee5,Tomas McCarthy,1,1,False,True,False,False
artist_fc84e70518c2507d9f5dc8a789470d31,Tombstonehead,1,1,False,True,False,False
artist_e293be13256159ad9e9f1ba727281056,Tommy Fleece,1,2,False,True,False,False
artist_c25d54d5e69c5f3cbdf0f195add1f49f,Tommy Newport,1,2,False,True,False,False
artist_51ba3481f1535b679cd7da34e8f46c0c,Tommy Ragen,1,2,False,True,False,False
artist_4e7703f98efb53e58f86bffbaec8bcb2,Tomorrow's Problem,1,1,False,True,False,False
artist_36a3ed4d22275ebb99fb7994475376b3,Tonic Walter,1,2,False,True,False,False
artist_a84b328807165700ae1c4e986d731acb,Tony Jupiter,1,6,False,True,True,True
artist_129aa3d2d6a852839828680114424cf6,Tool Tribute Band Schism,1,2,False,True,False,False
artist_12f58dfbb1c3530daf8931c6a6046607,Toothpick,1,2,False,True,False,False
artist_107b1c38056b5437b0ba63a86e318ee9,TopOppGen,1,1,False,True,False,False
artist_56ad9ba768d65c2e97f077feca8ab83e,Topographies,1,2,False,True,False,False
artist_747a191639eb5dd6bc7da991dfcbc3a6,Torture and the Desert Spiders,1,1,False,True,False,False
artist_98862b01d1765a88b65ec5c7b7febe43,Totally Tubular Festival,1,2,False,True,True,True
artist_f7b947e8c1c454a996834e9c5a898702,Toto,1,5,False,True,True,True
artist_a350bc23c5bb5790973e6f2e9de3112b,Tounds,1,1,False,True,False,False
artist_fc4252b8ec3f5d98bbc7dc111ad00853,Toy Armada,1,1,False,True,False,False
artist_83b9ec685f685a8994506adf1f73cda1,Trace Adkins,1,1,False,True,False,False
artist_0d1bfc70745a5876a49d16b38ead36b6,Tracey Lee,1,2,False,True,False,False
artist_503644baa07958bdb610faa3575e5d07,Train,1,2,False,True,False,False
artist_92a3d34cb657503fa83646443279dbf1,Trap Dickey,1,1,False,True,False,False
artist_0172689ec0a55d00afab522b5ad587e2,Trapped Under Ice,1,1,False,True,False,False
artist_e5e74a01394250b69d84a0a815546ed1,Traps PS,1,3,False,True,False,False
artist_022d1e448410522d95194427b4381e56,Trash Executioner,1,1,False,True,False,False
artist_a8105cc221405ac38e1f81b59e5e3e80,Travelin McCourys,1,1,False,True,False,False
artist_16b5ae08d4bb583b90c95aabb9dc9ce8,Travis Larson Band,1,0,False,False,False,False
artist_5f38ba15f1a05cecb8cc9e4cd55fb387,Treppenwitz,1,0,False,False,False,False
artist_6e1817d840595fc29da7ec258494ecaf,Trey Magnifique,1,1,False,True,False,False
artist_d5d281cb23525ffdac341d36a8974151,Tribal Gaze,1,1,False,True,False,False
artist_f0c427176e1f56eb8d9daa9ebcef1840,Tricky,1,3,False,True,False,False
artist_acb8ae2d9960502a84c25d570188f4e6,Trina,1,4,False,True,False,False
artist_fc893ab0200655c8821e985d1400d76c,Trio Los Panchos,1,0,False,False,False,False
artist_a2201b4e64465930af9c0db75982044b,Trophy Wife,1,0,False,False,False,False
artist_1fd661a97ff658d1ab976e7f5f7fdfcd,Trouble Ahead,1,2,False,True,False,False
artist_e8fcbefa9a135c03b54702ddfc84e6f0,True Blossom,1,0,False,False,False,False
artist_43da4b3f40525f0db463ebaea62ac19c,Truth,1,2,False,True,False,False
artist_2321afff363255a88aa8581df02dad00,Tuff Crew,1,2,False,True,False,False
artist_06ed9bc60af75ee3b2193342f482845d,Tunnel of Love,1,2,False,True,False,False
artist_7601ce0161695e419671ff5cdfdaf7ff,Tusk,1,2,False,True,False,False
artist_4e8cc966425c524a9a136071441bb56b,Tweet,1,1,False,True,False,False
artist_22491cbec7eb550f8124223cea47147f,Twenty One Pilots,1,2,False,True,False,False
artist_afea3296f4cd5a178cb623d7f7d94da7,Twenty Something Summer,1,2,False,True,False,False
artist_c146a2a49a115bcbb00e99642c547ec4,Twin Ritual,1,2,False,True,False,False
artist_b4b398ae69355625bf5f958f4732ef3f,Twin Temple,1,2,False,True,False,False
artist_b509845feefe5fd7a92a40e6ed573732,Twinnie,1,2,False,True,False,False
artist_f74c8ef11f96529a8c1bf60420dc68a9,Twist (Tribute to Korn),1,0,False,False,False,False
artist_09651ce1c14e558dbdff48fdce1e1168,Twist It,1,2,False,True,False,False
artist_3a2276bb31c055f188f73925b225cef4,Two Runner,1,1,False,True,False,False
artist_66f5a8c576165298a5ae092e5ab5ad6d,Ty Herndon,1,1,False,True,False,False
artist_6052c8b4b1b25866a0ede5faa884efed,Tyler Bryant,1,2,False,True,False,False
artist_70ae861de7c05a0cb5afd90729ed00f4,Tyler Mann,1,2,False,True,False,False
artist_d18cea27cb5c528fb308df0061067dd2,Tyler Reeve,1,2,False,True,False,False
artist_711fd8ee1d0551fc8715355e282e64a3,UB40,1,1,False,True,False,False
